      201.0000  -0.961780   0.313743  -0.648037 
      201.5000  -0.954442   0.312920  -0.641522 
      202.0000  -0.961575   0.323187  -0.638388 
      202.5000  -0.946095   0.309078  -0.637016 
      203.0000  -0.960591   0.324705  -0.635887 
      203.5000  -0.943714   0.309157  -0.634557 
      204.0000  -0.948402   0.313882  -0.634520 
      204.5000  -0.955346   0.321829  -0.633517 
      205.0000  -0.946056   0.316486  -0.629570 
      205.5000  -0.951283   0.326197  -0.625086 
      206.0000  -0.945170   0.319884  -0.625286 
      206.5000  -0.954322   0.328103  -0.626219 
      207.0000  -0.932920   0.310375  -0.622546 
      207.5000  -0.932422   0.309573  -0.622849 
      208.0000  -0.933293   0.313090  -0.620203 
      208.5000  -0.946745   0.324420  -0.622325 
      209.0000  -0.959268   0.336874  -0.622394 
      209.5000  -0.942482   0.319266  -0.623217 
      210.0000  -0.948192   0.322050  -0.626143 
      210.5000  -0.947317   0.322655  -0.624663 
      211.0000  -0.945114   0.319209  -0.625904 
      211.5000  -0.953413   0.327629  -0.625784 
      212.0000  -0.933145   0.305418  -0.627727 
      212.5000  -0.946858   0.320852  -0.626006 
      213.0000  -0.948209   0.323229  -0.624980 
      213.5000  -0.937152   0.311621  -0.625531 
      214.0000  -0.932892   0.307424  -0.625468 
      214.5000  -0.932198   0.305548  -0.626651 
      215.0000  -0.926925   0.296355  -0.630570 
      215.5000  -0.928164   0.297746  -0.630418 
      216.0000  -0.962557   0.330564  -0.631992 
      216.5000  -0.945899   0.310901  -0.634998 
      217.0000  -0.947402   0.310051  -0.637351 
      217.5000  -0.936061   0.304061  -0.631999 
      218.0000  -0.940658   0.308883  -0.631775 
      218.5000  -0.945361   0.313746  -0.631616 
      219.0000  -0.957352   0.327156  -0.630197 
      219.5000  -0.934201   0.304467  -0.629733 
      220.0000  -0.945085   0.314484  -0.630601 
      220.5000  -0.931039   0.300328  -0.630712 
      221.0000  -0.966948   0.333945  -0.633003 
      221.5000  -0.954080   0.321468  -0.632613 
      222.0000  -0.950803   0.316390  -0.634413 
      222.5000  -0.955973   0.321469  -0.634504 
      223.0000  -0.961586   0.324227  -0.637358 
      223.5000  -0.970101   0.333234  -0.636867 
      224.0000  -0.956716   0.318690  -0.638026 
      224.5000  -0.948277   0.308471  -0.639806 
      225.0000  -0.974729   0.330931  -0.643798 
      225.5000  -0.944947   0.301285  -0.643662 
      226.0000  -0.967893   0.326534  -0.641360 
      226.5000  -0.960349   0.317208  -0.643141 
      227.0000  -0.953346   0.310113  -0.643232 
      227.5000  -0.971754   0.327161  -0.644594 
      228.0000  -0.946728   0.303258  -0.643470 
      228.5000  -0.945681   0.297887  -0.647793 
      229.0000  -0.968934   0.321942  -0.646992 
      229.5000  -0.951378   0.300063  -0.651315 
      230.0000  -0.962362   0.312477  -0.649885 
      230.5000  -0.959982   0.312536  -0.647446 
      231.0000  -0.956632   0.306773  -0.649859 
      231.5000  -0.965236   0.318226  -0.647010 
      232.0000  -0.975203   0.329311  -0.645892 
      232.5000  -0.948827   0.305174  -0.643653 
      233.0000  -0.954336   0.310927  -0.643408 
      233.5000  -0.952347   0.309471  -0.642876 
      234.0000  -0.953199   0.309184  -0.644015 
      234.5000  -0.964443   0.320956  -0.643487 
      235.0000  -0.958614   0.312291  -0.646322 
      235.5000  -0.962190   0.315558  -0.646633 
      236.0000  -0.940135   0.294172  -0.645963 
      236.5000  -0.960677   0.316027  -0.644650 
      237.0000  -0.937981   0.294003  -0.643977 
      237.5000  -0.941662   0.296238  -0.645424 
      238.0000  -0.967529   0.318446  -0.649083 
      238.5000  -0.959860   0.310566  -0.649294 
      239.0000  -0.977451   0.329266  -0.648185 
      239.5000  -0.949435   0.301009  -0.648426 
      240.0000  -0.967898   0.317160  -0.650738 
      240.5000  -0.969310   0.318138  -0.651172 
      241.0000  -0.965521   0.312053  -0.653468 
      241.5000  -0.968860   0.313499  -0.655361 
      242.0000  -0.968231   0.312535  -0.655697 
      242.5000  -0.957689   0.301012  -0.656678 
      243.0000  -0.964770   0.308359  -0.656411 
      243.5000  -0.953876   0.299853  -0.654023 
      244.0000  -0.956795   0.303308  -0.653487 
      244.5000  -0.955114   0.303819  -0.651296 
      245.0000  -0.957194   0.305584  -0.651611 
      245.5000  -0.957616   0.306930  -0.650686 
      246.0000  -0.963350   0.312590  -0.650759 
      246.5000  -0.939340   0.287877  -0.651463 
      247.0000  -0.969488   0.316995  -0.652493 
      247.5000  -0.952489   0.303045  -0.649445 
      248.0000  -0.955338   0.309530  -0.645808 
      248.5000  -0.969133   0.323609  -0.645524 
      249.0000  -0.968626   0.322717  -0.645909 
      249.5000  -0.953861   0.307242  -0.646619 
      250.0000  -0.942313   0.297856  -0.644456 
      250.5000  -0.949086   0.304250  -0.644836 
      251.0000  -0.963374   0.320288  -0.643086 
      251.5000  -0.952583   0.306334  -0.646249 
      252.0000  -0.950778   0.304508  -0.646270 
      252.5000  -0.966779   0.321103  -0.645675 
      253.0000  -0.960035   0.311573  -0.648461 
      253.5000  -0.958945   0.311495  -0.647450 
      254.0000  -0.952921   0.304248  -0.648674 
      254.5000  -0.962374   0.313934  -0.648440 
      255.0000  -0.942656   0.291609  -0.651047 
      255.5000  -0.943700   0.291976  -0.651724 
      256.0000  -0.970527   0.317763  -0.652764 
      256.5000  -0.946891   0.307935  -0.638956 
      257.0000  -0.953176   0.315791  -0.637385 
      257.5000  -0.941866   0.304179  -0.637686 
      258.0000  -0.949758   0.312200  -0.637559 
      258.5000  -0.931595   0.293731  -0.637864 
      259.0000  -0.941485   0.305227  -0.636258 
      259.5000  -0.942341   0.306891  -0.635449 
      260.0000  -0.942230   0.306771  -0.635459 
      260.5000  -0.942471   0.309945  -0.632526 
      261.0000  -0.945215   0.315054  -0.630161 
      261.5000  -0.947299   0.310853  -0.636445 
      262.0000  -0.941510   0.304853  -0.636656 
      262.5000  -0.945629   0.304731  -0.640898 
      263.0000  -0.930032   0.290530  -0.639502 
      263.5000  -0.936919   0.298250  -0.638669 
      264.0000  -0.940021   0.299989  -0.640032 
      264.5000  -0.952067   0.313397  -0.638670 
      265.0000  -0.945797   0.307207  -0.638590 
      265.5000  -0.937255   0.297330  -0.639925 
      266.0000  -0.957176   0.316472  -0.640704 
      266.5000  -0.946186   0.302959  -0.643227 
      267.0000  -0.948117   0.304157  -0.643960 
      267.5000  -0.965308   0.320006  -0.645302 
      268.0000  -0.945553   0.299332  -0.646222 
      268.5000  -0.928526   0.285754  -0.642772 
